product_name,review
HP 15s,"Bought this 16gb ram laptop for 27k in exchange for an old hp i3 laptop with an additional exchange bonus.

Bought this for entry level coding and it serves its purpose well.

Performance is good, never tried games.
Battery backup is around 4 hours for working and stuff.
The display quality is good.
Keyboard area is little bumpy and it presses against the screen in closed condition and you can feel the bump when pressing the keyboard surface.

Otherwise good to buy for day to day works and co...
READ MORE"
HP 15s,Battery backup is low..and facing frequent touchpad issues
HP 15s,Very good performance
HP 15s,"Good for daily use. Battery life is good. Some features like illuminated keys, finger print unlock are missing. Keypad while good to use , doesn't inspire confidence, Keys are too loose. Speakers are good. Boots up pretty quickly as well."
HP 15s,Awesome Laptop and Very beautiful colour performance and sound is also awesome
HP 15s,"Battery performance is extremely poor. Received laptop in bad shape. It was deformed however, after pressing the cover all went fine."
HP 15s,Nice laptop
HP 15s,"Super laptop in this budget
Super performance and very user friendly"
HP 15s,GOOD PRODUCT
HP 15s,This P series laptop gives good value for money when it comes to performance. Battery lasts for longer than most other laptops of the same price range. It gets a little warm when used for 3-4 continuously. I would recommend it to other buyers.
HP 15s,Nice product at this price
HP 15s,Price is more.. Good for basic use
HP 15s,Best laptop with best features
