product_name,review
Infinix ZEROBOOK 13,Price wise worth not by performance wise. This is not functioning as per configuration if it is i9 13gen means that function like extra ordinary. Compare to my another i5 11th gen I should rate that performance was good
Infinix ZEROBOOK 13,After one month Hdmi cable card is not working.
Infinix ZEROBOOK 13,C ports are not workings
Infinix ZEROBOOK 13,"Touchpad, fingerprint sensor built in quality is too bad. It forced me to use mouse. and also charger built in quality is also too bad."
Infinix ZEROBOOK 13,"What a Laptop.... Awesome Value for Money....

INFINIX has the Best Strategy Spend the Marketing Budget in Providing Value for Money Products...

This Laptop has everything you need except the Camera Closing Shutter...

But Rest Assured This Laptop Ranks #1 in Value for Money..."
Infinix ZEROBOOK 13,"Outstanding performance,I love it."
Infinix ZEROBOOK 13,"Laptop overall is very good for this range. If you don't want to play games of 10 20 GBS or your work doesn't need dedicated gpu then this laptop is going to be a good choice, I saw many reviews complaining about its touchpad and I haven't faced any problem yet although I use it from morning to evening. Battery backup is normal good . It gives easy 3-4 hour complete backup . You might find heating issues if you place it on a soft material but just raising 1 or 2 inches from back ( like putti...
READ MORE"
Infinix ZEROBOOK 13,"It is the No. 1 laptop for that much money.

But that laptop has integrated graphics, it doesn't support directx 12 ultimate."
Infinix ZEROBOOK 13,I like this product.its very good perform.
Infinix ZEROBOOK 13,"I liked everything about this laptop, super smooth and snappy, display is just awsome, speakers are of high quality, battery backup of normal usage (Balanced Mode) will be around 9hrs."
Infinix ZEROBOOK 13,"Amazing laptop. It's like a Windows Macbook.

The i9 and 32GB of RAM are the real game changers and help with multitasking, especially when I am coding.

The looks and display are beautiful, but the hinges can be made a bit more sturdy.

I was confused as Infinix is a new brand, but I am glad that I went with it as there is no other laptop in this price range providing this powerful performance."
Infinix ZEROBOOK 13,World best laptop and value for money . I recommend to buy . Thanks to Flipkart because it's only available on Flipkart
Infinix ZEROBOOK 13,Perfect
Infinix ZEROBOOK 13,"On paper, laptop specs are too good but to believe in poor performance. Spent two full days trying to optimise after reciveing this laptop thinking some OS updates might improve performance.

Biggest issue is touchpad. second biggest issue is graphics card. Simple browsing causes jerky mouse moments. Two parellel running videos causing frame drops. worst performance. I rarely review products but felt like here come back share my feedback helping buyers who contemplating to buy this seeing spe...
READ MORE"
Infinix ZEROBOOK 13,"Decent performance as per price. I Got i9 13900h variant for rs. 48k. considering at this price point and after usage of 6 months, here are my pro's and cons
Pro
1. Good bright display, feels like working on oled laptop
2. blazing fast speed, easily beets i7 12th laptop of other brands
3. power/balance/eco mode for performance/battery management
4. good loud speaker
5. very premium finish
6. gen 4 1tb ssd gives speed of 4500mbps, one more slot for gen 4 ssd is give., 32 gb ddr5 5200 mhz ram i...
READ MORE"
Infinix ZEROBOOK 13,"I got today Delivered but after 2 ,4 hrs usage it's buttery smooth performance,and battery 🔋👍,32gb rAm/1TB storage 👌,once i update review on performance after an month
Iam updating a review a week use
Keypad was not smooth it's very irritating
And Photoshop is running slow !
And other i update soon"
Infinix ZEROBOOK 13,Excellent product at lowest price
Infinix ZEROBOOK 13,"So far after using it for almost a month I find design and display is awesome.
Performance is good
Sound quality also good , battery backup decent.
Only issue I faced that keypad and mouse trackpad is lagging after sometime (30 min) of use.
Visible delay in key press event but if you use any external keyboard and mouse then no issue.
Seeing the price of this laptop I am ok with it."
Infinix ZEROBOOK 13,Everything is good except battery 🔋 pack
Infinix ZEROBOOK 13,"Best gaming laptop 💪💪
Excellent Laptop
Excellent performance 👍"
Infinix ZEROBOOK 13,Good product
Infinix ZEROBOOK 13,Best laptop in this range
Infinix ZEROBOOK 13,"What a Laptop.... Awesome Value for Money....

INFINIX has the Best Strategy Spend the Marketing Budget in Providing Value for Money Products...

This Laptop has everything you need except the Camera Closing Shutter...

But Rest Assured This Laptop Ranks #1 in Value for Money..."
Infinix ZEROBOOK 13,"Touchpad, fingerprint sensor built in quality is too bad. It forced me to use mouse. and also charger built in quality is also too bad."
Infinix ZEROBOOK 13,Best laptop in this range
Infinix ZEROBOOK 13,"I am quite happy with the purchase. Feel like using MacBook Pro. Nice display, awesome performance. Like the keyboard too.
Power boost and camera applications having glitches but it not a big deal."
Infinix ZEROBOOK 13,I like this product.its very good perform.
Infinix ZEROBOOK 13,"Giving me honest review after 10 days usages.

1. Performance is top notch without any doubt

2. Display Quality is good but 60hz bottleneck the CPU power

3. Speaker Quality is good, make sure to install DTS processing app to boost the volume and to change the Equalizer according to your content.

4. Battery is better than most of the gaming laptop without any question.

5. Biggest problem is with Touchpad, the experience will make you super angry on infinix. Just buy a separate Bluetooth or...
READ MORE"
Infinix ZEROBOOK 13,"Very good product at this price range (55k) . Display, performance, style everything is superb. If you trust this brand just go for it .
Battery backup is also nice.
But the charger looks like cheap quality , should have provided a good type c charger."
Infinix ZEROBOOK 13,"Decent performance as per price. I Got i9 13900h variant for rs. 48k. considering at this price point and after usage of 6 months, here are my pro's and cons
Pro
1. Good bright display, feels like working on oled laptop
2. blazing fast speed, easily beets i7 12th laptop of other brands
3. power/balance/eco mode for performance/battery management
4. good loud speaker
5. very premium finish
6. gen 4 1tb ssd gives speed of 4500mbps, one more slot for gen 4 ssd is give., 32 gb ddr5 5200 mhz ram i...
READ MORE"
Infinix ZEROBOOK 13,"Just don't buy. Track pad is worst you can see in the market. It will start jerking behavinh randomly after sometime. I am using it by disabling the track pad with a external mouse.
Updating Intel graphics driver will disable the screen brightness dimming option.

No support from manufacturer to fix this issue.

It appears they updated the motherboard for Intel 13th gen but other I/O chips are 10-15 years old"
Infinix ZEROBOOK 13,Fingerprint not works mostly. Touchpad is sticky. Not fully satisfied.
Infinix ZEROBOOK 13,Just Wow✨😍
Infinix ZEROBOOK 13,"Laptop overall is very good for this range. If you don't want to play games of 10 20 GBS or your work doesn't need dedicated gpu then this laptop is going to be a good choice, I saw many reviews complaining about its touchpad and I haven't faced any problem yet although I use it from morning to evening. Battery backup is normal good . It gives easy 3-4 hour complete backup . You might find heating issues if you place it on a soft material but just raising 1 or 2 inches from back ( like putti...
READ MORE"
Infinix ZEROBOOK 13,"First view was happy and great initial User Experience.
Looking forward to be in the same manner."
Infinix ZEROBOOK 13,"Best in the market ⭐⭐⭐⭐⭐
Good for editing
Top notch performance
Same features u have to pay more then 1.2lakh for other brand..
I am reviewing this after 1 week of use..

Cons:
C type charger not provided
Little noise in boost mode.."
Infinix ZEROBOOK 13,"price justified . Everything works as expected. After downloading drivers from their site
No issues with hardware after 15 days.
usb-c ports have slow speed (sata speed) (Not comparable to macbook).
But gen5 ssd runs like a butter giving speed of 7100 read and 6600 write faster than macbook
Linux run like butter very fast and windows does not have problem after doing an update"
Infinix ZEROBOOK 13,After one month Hdmi cable card is not working.
Infinix ZEROBOOK 13,"Deep Learning Capabilities 10/10
Infinix ZeroBook excels in handling deep learning calculations. Whether you're training machine learning models or running complex simulations, this laptop delivers exceptional speed and accuracy. It's a reliable companion for professionals working in fields like artificial intelligence and data science.
BUT Charger Quality 0/10
Regrettably, the one area where the Infinix ZeroBook falls short is the quality of its charger. The charger provided with the laptop ...
READ MORE"
Infinix ZEROBOOK 13,"This review is after 4 months of usage.
The day I received the laptop, I found out that there is an issue with the touchpad. The touchpad starts lagging if we use the touchpad for more than 2 hours. Restarting the laptop will fix the issue. The issue repeats again after 2 hours.

I connected the mouse and there is no lag issue. So performance is fine but the touchpad is having issues.

I replaced the laptop but still there is an issue in the new one as well. This whole process of replacemen...
READ MORE"
Infinix ZEROBOOK 13,"Designers and developers don't buy this laptop by looking at the specs. The performance is okay. But the display, font rendering, touch pad is worst of worst. Touch pad do not work properly, the click is very bad some times you have to click more times. In case of display the font blurry and not readable. Again I'm saying designers and developers don't buy this. For watching films it's okay."
Infinix ZEROBOOK 13,"nice product for this movement
32 gb ram
amazing i9"
Infinix ZEROBOOK 13,"It is the No. 1 laptop for that much money.

But that laptop has integrated graphics, it doesn't support directx 12 ultimate."
Infinix ZEROBOOK 13,India's best laptop in best price
Infinix ZEROBOOK 13,"So far after using it for almost a month I find design and display is awesome.
Performance is good
Sound quality also good , battery backup decent.
Only issue I faced that keypad and mouse trackpad is lagging after sometime (30 min) of use.
Visible delay in key press event but if you use any external keyboard and mouse then no issue.
Seeing the price of this laptop I am ok with it."
Infinix ZEROBOOK 13,Good Product. Thanks Flipkart.
Infinix ZEROBOOK 13,"On paper, laptop specs are too good but to believe in poor performance. Spent two full days trying to optimise after reciveing this laptop thinking some OS updates might improve performance.

Biggest issue is touchpad. second biggest issue is graphics card. Simple browsing causes jerky mouse moments. Two parellel running videos causing frame drops. worst performance. I rarely review products but felt like here come back share my feedback helping buyers who contemplating to buy this seeing spe...
READ MORE"
Infinix ZEROBOOK 13,"The best laptop for IT Engineers. The system configuration is very high with a low price.
I just love it."
Infinix ZEROBOOK 13,"Excellent product, equivalent product from dell costing 4 lakhs"
Infinix ZEROBOOK 13,Very nice product
Infinix ZEROBOOK 13,I also had doubts about the laptop because of such a low price. But after using it for 2 weeks the laptop is working as smooth as butter. The specifications at this price point are completely insane. By far the most value for money laptop I have ever seen.
Infinix ZEROBOOK 13,Good
Infinix ZEROBOOK 13,"Designers and developers don't buy this laptop by looking at the specs. The performance is okay. But the display, font rendering, touch pad is worst of worst. Touch pad do not work properly, the click is very bad some times you have to click more times. In case of display the font blurry and not readable. Again I'm saying designers and developers don't buy this. For watching films it's okay."
Infinix ZEROBOOK 13,"Everything is good, but battery backup is not upto the mark.but ok laptop performance and working conditions is excellent, only battery backup issue"
Infinix ZEROBOOK 13,"Touch sensor had a lag when purchased. Rest everything looks good.
Value for money."
