product_name,review
ASUS TUF Gaming A15,"Its been 3 days since I bought this laptop (for price of 48k) .Its is best for this range of price .
Overall 4.5 ⭐ performance, design, display.
Only issue is battery life not that great but justified for a gaming laptop and heating issues ."
ASUS TUF Gaming A15,Product was good but the seller doesn’t give the tuf stickers for the laptop that’s me a very sad and they made a worst package i ever see that that type of cheap packaging apart from this laptop is very good
ASUS TUF Gaming A15,This is one of the best laptop i have ever used with a fantastic performance
ASUS TUF Gaming A15,All time favorite😍
ASUS TUF Gaming A15,Great laptop. Ips display is of very high quality. Featured packed asus tuf with full customisation.
ASUS TUF Gaming A15,This is a nice product from Asus. It delivers extraordinary performance and a premium feel. Keyboard RGB adds extra beauty.
ASUS TUF Gaming A15,"If you are looking for the best budget laptop for top performance, this laptop is a perfect fit. I got it at the best price. However, one thing is that it battery runs little small .i love it. This is made for performance lovers."
ASUS TUF Gaming A15,"Stylish design, faster touch better in every perspect but heating is unnecessary,
It get heated with first minute of starting without any performance, in simple video playing offline or online."
ASUS TUF Gaming A15,Best Laptop ..
ASUS TUF Gaming A15,Value for money.
ASUS TUF Gaming A15,Display and performance is good . I tried only pubg yet . The bad think is battery backup and speakers are not louder enough .. even my iphone speakers feel louder than it . Otherwise its good . Performance feel good while laptop is charging but without charging its feel little slow when you open apps files.. but im satisfyied till now..
ASUS TUF Gaming A15,I am writing this review after 2 weeks of use . It is extremely powerful laptop 🔥🔥 such a beast and very smooth performance. Temperatures go a bit high but it's ok the cooling system cools it immediately. Loved it.
ASUS TUF Gaming A15,Amazing
ASUS TUF Gaming A15,Nice
ASUS TUF Gaming A15,Value for money 💰 and most reliable laptop 🤪
ASUS TUF Gaming A15,Worthy deal. A all rounder laptop. Will update again after using 1 year. ❣️❣️❣️❣️❣️❣️
ASUS TUF Gaming A15,IT IS A GOOD LAPTOP OVERALL BUT THE ONLY CONS IS BATTERY DRAINS TOO FAST.BATTERY DRAINS IN 1.30 TO 2 HOURS MAX.
ASUS TUF Gaming A15,"Everything is perfect,except battery"
ASUS TUF Gaming A15,I am using this laptop from last 1 week and it's work very fine actually i run my Android studio on it and it deployed my code very smooth value for money
ASUS TUF Gaming A15,Battery drain fast 😔
ASUS TUF Gaming A15,Best gaming laptop under 70 thousand
ASUS TUF Gaming A15,"Overall asus tuf A15 is good for any type of work. Like multiple tasks and gaming etc...,
But is one that is disappointed that it is a battery backup. Battery backup is really not good. Otherwise if you use this laptop in charging connect then you enjoy full potential."
ASUS TUF Gaming A15,Writing a review after two months of use and the laptop has stopped working now it's not booting up and trying to get assistance from Asus still not helping the worst service please don't make the mistake of buying the laptop
ASUS TUF Gaming A15,Beast indeed just upgrade ram to 16 gb ...u can run any game In ultra..
ASUS TUF Gaming A15,"Outstanding performance, Handle heavy things 💪 Easily little heavy But Such A great Machine This is my First Ever laptop which I buy and it is all necessary features that gaming laptop needs"
ASUS TUF Gaming A15,"*In my opinion it feel pretty premium while using the keyboard.
*Love the display
*It looks pretty good
*In gaming performance it run pretty well in Valorent it give me around 250 to 300fps (high setting)
*It sound quality is good as compared to other gaming laptop under 70k 😁

###Disadvantage ###
* Battery life is around 1.2hr after Full charging 😔
* No microsoft office access"
ASUS TUF Gaming A15,This is a nice product from Asus. It delivers extraordinary performance and a premium feel. Keyboard RGB adds extra beauty.
ASUS TUF Gaming A15,"If you are looking for the best budget laptop for top performance, this laptop is a perfect fit. I got it at the best price. However, one thing is that it battery runs little small .i love it. This is made for performance lovers."
ASUS TUF Gaming A15,besides battery backup everything is good
ASUS TUF Gaming A15,"I bought it in 50k 8gb varient . Very good laptop in this price range. Battery backup is 3.5 hours in normal task like web bowsing, video playing , this laptop doesn't have I GPU."
ASUS TUF Gaming A15,"Killer for gaming and performance
Beast when it comes for editing
Gta 5 giving 100+ fps constantly"
ASUS TUF Gaming A15,I've been using this laptop for the past 1week everything works good and well on this... It's great value for money product...
ASUS TUF Gaming A15,Very good.
ASUS TUF Gaming A15,Good 😉Quality ✅
ASUS TUF Gaming A15,Screen freeze on first day and trackpad not working
ASUS TUF Gaming A15,Gaming beast ❤️
ASUS TUF Gaming A15,"Display: 4.5/5
Performance: 4.5/5
Battery: 4.5/5
Sound: 2/5
Thermals: 4/5

Pretty well cooled with stock thermal paste.

60+ FPS in every game I tried which includes
Witcher 3, AC Valhalla, Battlefield, GTA V

Worth buying in every aspect."
ASUS TUF Gaming A15,"Required Good packaging ☹️.
Laptop was good 😊"
ASUS TUF Gaming A15,Battery drain fast 😔
ASUS TUF Gaming A15,"I Am Writing The Review After Using 10 Days. Basically I purchased this laptop in 72k. It's my first laptop or pc, and seriously it's quite good. I am playing games, editing videos and doing much more activities on it. Seriously I found no such as issue in this laptop. It's better life is also very good 3-4 hours. This is really value for money product. I definitely suggest you to purchase it Asus Tuf A17 Ryzen 7 4800h it's a budget pc for gaming, Editing and Multitasking."
ASUS TUF Gaming A15,Good Deal
ASUS TUF Gaming A15,Superb
ASUS TUF Gaming A15,"Performance is good but sound is a big issue, so you need separate speakers. Battery is ok during normal usage like watching movies and all, drains faster during gaming which is obvious."
ASUS TUF Gaming A15,Good product but over priced
ASUS TUF Gaming A15,Nice gaming pc but battery is the biggest issue. Brand new and still battery holds for max 1 hour with peak performance
ASUS TUF Gaming A15,"Battery backup is low, it is ok for a gaming laptop of this capacity. Performance is top-notch. No other laptop can match the performance, no heating like it is in the intel H series. Go for ryzen over intel, the display is good. Speakers are good enough."
