product_name,review
ASUS Vivobook Go 15,"Exceptional product, I have no words to describe this gem, I got this product at INR 33049, fully loaded with feature that will enough to fall in love with this device. if you are facing battery problem with your old device then your search will end here, trust me this machine will pay back your every penny, only fingerprint is missing.
Display 10/10
battery 9.5/10 it gives back-up of 6-7 hours in normal internet surfing.
design 9/10
connectivity and all the other thing is superb.
you will on...
READ MORE"
ASUS Vivobook Go 15,Don't bother about display review in negative comments..just go for it..this is the beast
ASUS Vivobook Go 15,Outstanding display. Highly recommend
ASUS Vivobook Go 15,"Value for money
Best laptop"
ASUS Vivobook Go 15,"This product is amazing but flipkart cancelled my order in two times for the same laptop using the card offer, finally I bought the laptop in cash on delivery. I like the product but I hate the flipkart business strategy."
ASUS Vivobook Go 15,good
ASUS Vivobook Go 15,Good Laptop under 35k
ASUS Vivobook Go 15,It's good than expected..
ASUS Vivobook Go 15,"Laptop Is Very Nice And Smooth In Performance Battery Backup Is Good.But Flickering Issue Is Seen Sometimes In Screen.
Colour Grading And Brightness Is Top Notch.
Over All Powerful Pack.
Only The Con is Sometime Flickering Issue Of Screen.😊😊👍👍"
ASUS Vivobook Go 15,If you want to use it for gaming then please forget it..yes if you want to do casual gaming then like gta 5 it will run on minimum settings old games will run smoothly but not new games..like 3-4 years old game
ASUS Vivobook Go 15,Everything is good except fade display
ASUS Vivobook Go 15,"Super 💯😍💯
Display quality best'"
ASUS Vivobook Go 15,The laptop quality is superb beyond my expectations. Display is also excellent quality. Overall it's a fantastic value for money laptop. Go for it blindly.
ASUS Vivobook Go 15,"Great laptop....got it for 34k with card discount...
Highlights
Thin and light
Great FHD Oled display
Only Oled display laptop in this price range
Bright display
Good performance
Good battery backup
Backlit keyboard..
This is my 10 days experience....if something bad happens I will edit my review."
ASUS Vivobook Go 15,Good
ASUS Vivobook Go 15,good laptop for the price
ASUS Vivobook Go 15,Product is nice but it's battery cover plastic is not good quality.
ASUS Vivobook Go 15,one of the best pc used better than HP and DELL
ASUS Vivobook Go 15,"This product is value for money for some reasons
Pros
1. Display is very good at that price segment which comes with good Oled panel
2.Battery life is very good which is also coming with 65w adapter
3.Performance is excellent
4.Good built quality

Cons
1. Fingerprint sensor is missing
2. Camera resolution performance is very low
Thank you flipkart and ASUS ❤️"
ASUS Vivobook Go 15,Below average
ASUS Vivobook Go 15,I am satisfied with this laptop
ASUS Vivobook Go 15,Good
ASUS Vivobook Go 15,Good laptop.No doubt.The processor is amazing for students and the display also good.
ASUS Vivobook Go 15,Except audio all are top notch
ASUS Vivobook Go 15,Sound is very low..
ASUS Vivobook Go 15,"Got for 31k in bbd sale pretty nice laptop for coding , gaming , and multitasking you can easily run Gta iv and other games at Nice fps at medium settings but display is average but still nice for my work"
ASUS Vivobook Go 15,"Got it 28 march2023, Find it as expected, Super fast and crystel clear it's my first day so I am fully excited while updating and setting it, Battery working as 4 to 7 hours by different settings different result time due to its hd usage, backlit very good of this slim laptop but I think I have to secure this from dust and needed safe handling of this master piece, If i got any issue i will update that in my review by editing. Sound is little low but I have 50w blutooth speakers so no proble...
READ MORE"
ASUS Vivobook Go 15,"Very amazing Laptop at this price.
I love it ...."
ASUS Vivobook Go 15,Good Laptop under 35k
ASUS Vivobook Go 15,Performance is Good and Display quality is awesome.
ASUS Vivobook Go 15,"Really it's a great laptop for this Rate ..
Performance are too good
Battery it's up to 5 to 7 hours in different types of setting
Amazing laptop for students 😸
Keyboard backlight are great feature this laptop 💻"
ASUS Vivobook Go 15,Got this for 25K and at this price it's a steal deal. The only thing I like less a bit is the screen quality. It's not as crisp as my earlier laptop
ASUS Vivobook Go 15,"Nothing to dislike, Best laptop under 40k"
ASUS Vivobook Go 15,Nice laptop
ASUS Vivobook Go 15,Good for Avarage Performance use
ASUS Vivobook Go 15,Amazing product😍
ASUS Vivobook Go 15,"Awesome Laptop at this price
Silver colour is amazing
Battery backup is very good
Design is awesome"
ASUS Vivobook Go 15,"Writing this review after one month.
I brought this laptop to learn coding and this does the job without any issue till now.
everything is fine except the viewing angle of the screen, it could have been better but considering the perfomance and battery it's ok."
ASUS Vivobook Go 15,Best laptop
ASUS Vivobook Go 15,Go for it
ASUS Vivobook Go 15,Good laptop
ASUS Vivobook Go 15,good
ASUS Vivobook Go 15,"Great laptop 💻
Best part of this laptop is the display, it's mind-blowing 🔥5/5
Performance is very good for multitasking4/5
The battery life is good 4/5"
ASUS Vivobook Go 15,Value for money.।
ASUS Vivobook Go 15,The Laptop is too awesome and enough for your daily basis work.....if you guys looking for a best Display just go for it......if you got satisfied for my review please like.....thank you.
ASUS Vivobook Go 15,"Excellent product, display superb.audio volume Ok Ok."
ASUS Vivobook Go 15,Good product according to expectation
ASUS Vivobook Go 15,This is good 👍
ASUS Vivobook Go 15,Good laptop 😀😀😀
ASUS Vivobook Go 15,Nice product very useful
ASUS Vivobook Go 15,"When I buy this product.one month only reaserch in this product..Then I buy this product
Battery wise it's 10/9.3
OLED display just emazing 10/10"
ASUS Vivobook Go 15,Good product
ASUS Vivobook Go 15,Too good and too satisfied 👍 amezing display and quality
ASUS Vivobook Go 15,Nice laptop 💻
ASUS Vivobook Go 15,"Worst Experience, Mousepad means cursor is not working."
ASUS Vivobook Go 15,"Purchase with smile and enjoy working on this beautiful machine.
Just loving the ergonomic design and performance.
Battery will last for 3-4 hr for continuous use rest all the satisfactory."
ASUS Vivobook Go 15,"Super 👍😊
This is the good product ☺️"
ASUS Vivobook Go 15,Awesome laptop highly recommend....
ASUS Vivobook Go 15,Display is best but it has contain flickering issues.
ASUS Vivobook Go 15,"Trust me this is one of the best laptops I have ever bought on a budget. You can go for it

Reviewing after 15 days"
ASUS Vivobook Go 15,"Good product battery life 7 hours
Display quality is very good and ok for normal performance"
ASUS Vivobook Go 15,Good
ASUS Vivobook Go 15,Good one
ASUS Vivobook Go 15,"ONE NUMBER CHIJJ
SUB LEVO
GOOD"
ASUS Vivobook Go 15,"Got for 31k in bbd sale pretty nice laptop for coding , gaming , and multitasking you can easily run Gta iv and other games at Nice fps at medium settings but display is average but still nice for my work"
ASUS Vivobook Go 15,Good
ASUS Vivobook Go 15,"Great value for money laptop...battery backup is good...decent speakers...great display...the beauty of AMD machine is, one can use the amd adrenaline software to turn on super resolution and turn a 1080p display into a 4k one."
ASUS Vivobook Go 15,"Overall, the laptop is good
Display is not so well...... colour shift is more and not accurate colour are displaying
Battery life is very nice
Build quality is acceptable for the price
No backlight is one of the drawback.....

Overall product is good accept display"
ASUS Vivobook Go 15,"This is best laptop.value for money ❣️but,only problem backlight keyboard not given in this laptop 🙄"
ASUS Vivobook Go 15,"Thank you very much Flipkart for the adorable Summer Offer.. without your offer I think it will not be possible for me to buy, thank you very much 💕 🙏 💕
Asus Vivobook is awesome under 30k 🤗😍🥰
Everything is Marvelous,
Please avoid negative comments especially for Display, Display is good."
ASUS Vivobook Go 15,Very nice my 1st product... Asus vivobook go 15 oled 8/512
ASUS Vivobook Go 15,worth of money ..go for it if u want an oled with affordable price.
ASUS Vivobook Go 15,Very nice my 1st product... Asus vivobook go 15 oled 8/512
ASUS Vivobook Go 15,"Bad product , Hanging problem"
ASUS Vivobook Go 15,Laptop is ok. Good quality and Design. Performance is really for both Gaming.. Just missing Fingerprint sensor. Only good for office and coding use. Valorant runs on 50 fps max with lag on low graphics
ASUS Vivobook Go 15,Just go for it guys 🔥🔥
ASUS Vivobook Go 15,Best in the market 🎯
ASUS Vivobook Go 15,Bad because
ASUS Vivobook Go 15,Great display is just wow 😍
ASUS Vivobook Go 15,"I bought this Laptop in 29k in summer sale after applying card offers and etc. So in this price range, it's perfect value for money in my case.

Pros:-
(1) Design is good. light weight laptop.
(2) Battery is around 4-5 hours.
(3) Processor is working faster than older version of Ryzen 3 and also nice for multi-tasking.
(4) Boot-up time is pretty fast. Around 5-6 seconds.
(5) DTS sound is good and its working fine in supported devices and also in in-built speakers.

Cons:-
(1) VRAM is low
(2) ...
READ MORE"
ASUS Vivobook Go 15,Awesome Picture Quality and performance are great..
ASUS Vivobook Go 15,"Osm look product
What a great laptop"
ASUS Vivobook Go 15,"Display Is Great , Sound of Dolby Speakers Is little low.. Overall, Product is Superb."
ASUS Vivobook Go 15,Good
ASUS Vivobook Go 15,Build quality and screen is top notch. Performance is decent only thing that could be better was 16gigs of RAM and speaker.Overall value for money.
ASUS Vivobook Go 15,System very slow hanging issue
ASUS Vivobook Go 15,Performance is amazing but display is worst no backlit keyboard
ASUS Vivobook Go 15,This product was amazing but display and camera not enough this price it has to much costly
ASUS Vivobook Go 15,"Thank you very much Flipkart for the adorable Summer Offer.. without your offer I think it will not be possible for me to buy, thank you very much 💕 🙏 💕
Asus Vivobook is awesome under 30k 🤗😍🥰
Everything is Marvelous,
Please avoid negative comments especially for Display, Display is good."
ASUS Vivobook Go 15,"The look and feel is very good, if talking about performance if you are looking to buy for office use then go for it . Good backup. I've been using it for 10 days now . And I didn't find any issues with the battery and the single full charge lasted for more than 10 hours when used normally . You will get a bit of heating initially but with updates.the heating will get low.."
ASUS Vivobook Go 15,"Good performance
Value for money 💰"
ASUS Vivobook Go 15,"Screen could be better. and everything is above average.
keyboard is great"
ASUS Vivobook Go 15,"Display just wow 🔥 watching the content experience next level..
Awesome experience with this laptop. It is easy to run any task very smoothly. I bought this laptop for coding purposes and i must say this is totally worth"
ASUS Vivobook Go 15,"Overall this is a good product, display could have been better as it's a bit whitish.
Tip: Don't use Microsoft Edge browser, Use Chrome Browser you will get more battery life."
ASUS Vivobook Go 15,Awesome laptop with many features
ASUS Vivobook Go 15,"Screen could be better. and everything is above average.
keyboard is great"
ASUS Vivobook Go 15,"No doubt at this price point the product is excellent. I got this at 35k.
Performance- Excellent
Design- Excellent
Display- Excellent
Battery- Average
Battery backup could be better."
ASUS Vivobook Go 15,"I'm writing a review after using it for a week.
So, basically I'm using this laptop for office use and editing purposes.
Battery backup is awesome I'm getting battery backup around 6-7 hrs so I can say battery backup is pretty good.
Performance is also good , no lagging at all, the system never gets hung.
The display is too good,no one can provide this display at this price.
You will get a backlit keyboard which is good.
So basically if you are not a gamer cz I never try gaming on this system...
READ MORE"
ASUS Vivobook Go 15,"Display is good 5 rating
Performance is good 4 rating
Sound is good 3.5 rating
Overall rating 4 out of 5"
ASUS Vivobook Go 15,Sound is very low..
ASUS Vivobook Go 15,"🥰 Satisfied.... But There is no safety bubble sheet or foam in the box for safety. Very good display. Decent battery life, in battery saver you can use it 4-5 hrs continually in normal use. Review after 1 week. very light. But there should be a fingerprint sensor. Over all its very good in this price.😍❤️🤗 love it."
ASUS Vivobook Go 15,This product is valuable for money display is just osm nice laptop
ASUS Vivobook Go 15,"When I buy this product.one month only reaserch in this product..Then I buy this product
Battery wise it's 10/9.3
OLED display just emazing 10/10"
ASUS Vivobook Go 15,"This laptop is for entertainment and daily activities, not for heavy usage,but it is best in its capabilities.You get more than 5hrs battery backup,speakers are decent, display is awesome.I think this laptop is suitable for students."
ASUS Vivobook Go 15,Value for money.
ASUS Vivobook Go 15,All are good. Backlight keyboard only missing
ASUS Vivobook Go 15,"I'm writing a review after using it for a week.
So, basically I'm using this laptop for office use and editing purposes.
Battery backup is awesome I'm getting battery backup around 6-7 hrs so I can say battery backup is pretty good.
Performance is also good , no lagging at all, the system never gets hung.
The display is too good,no one can provide this display at this price.
You will get a backlit keyboard which is good.
So basically if you are not a gamer cz I never try gaming on this system...
READ MORE"
