product_name,review
MSI Modern 14,"A very good product for someone who's low on budget and need a decent laptop for day to day tasks. I do some light editing tasks too on photoshop and illustrator, works fine, probably because mine is 16gb ram varient. Battery could've been slightly better, though it works well. Overall, Its a balanced budget laptop, atleast better than other budget laptops of established brands who don't give bigger mousepad and backlit keyboard in this price, MSI modern 14 has it."
MSI Modern 14,Everything is good about this laptop except microsoft 365 only a trail version
MSI Modern 14,"The sound quality is not loud, my mobile speaker is better than the laptop speaker, otherwise it is a good product."
MSI Modern 14,Bakwass product
MSI Modern 14,"Good, 👍"
MSI Modern 14,"The only problem is overheating, otherwise this is a very good option at this price."
MSI Modern 14,"Nice performance, i can able to run multiple microservices, but battery 🔋 backup would be improved"
MSI Modern 14,"- Appreciation to Flipkart for offering great discount in Diwali sale.
- The model is a Ryzen 5 7530U with 16GB RAM, priced at only 32k.
- The product arrived well-packed and in good condition.
- Battery life lasts around 5 hours for regular usage, extending to 7 hours in battery saver mode.
- Excellent build quality observed.
- Superb performance, display, and typing experience, perfect for coding.
- Speaker volume is decent but not overly loud.
- Intended use is for coding purposes.
- No he...
READ MORE"
MSI Modern 14,"Overall more than happy with the product, performance and price"
MSI Modern 14,"Pros:- This laptop has a very powerful processor
Ryzen 5 7530u,
It can handle every software perfectly and works fine
2 you can do a bit gaming also with its integrated graphics.
Cons;- battery life only last upto 3 hrs in heavy use
2Build quality is good metalic

Overall:- good laptop for office work"
MSI Modern 14,Such a wonderful product at this price range. I got it for 27k in bbd sales. Looks and build quality is good. Compact laptop. No MS office. Average battery backup. Good quality screen decent speaker. Those who are looking for professional light weight laptop can consider this laptop.
MSI Modern 14,"This Laptop is value of money. Thanks to Flipkart and Msi. This Laptop is ideal for students, for any working purpose and for light gaming as it provides and radeon graphics. Valorant will run in this Laptop easily in 50-60 fps, touchpad is big, backlit keyboard is present, 3 USB ports , 1 type c port , 1 HDMI port , 3.5 mm port is there. It gives a Battery backup of 4 to 6 hours easily if you work in light weight apps. Display quality is good. Laptop is very sleek and compact and comes in a ...
READ MORE"
MSI Modern 14,very good product
MSI Modern 14,nice one
MSI Modern 14,"The sound quality is not loud, my mobile speaker is better than the laptop speaker, otherwise it is a good product."
MSI Modern 14,"Best product, Smooth, Good Display"
MSI Modern 14,"Very bad product
Heating within 5 mint
Suddenly shutdown"
MSI Modern 14,Best Laptop 👍 for this price range
MSI Modern 14,Good product
MSI Modern 14,A good mid-range laptop from MSI. Performance is best in this price range beats Intel Core i5 12th gen.
MSI Modern 14,MSI is a reputable Brand so don't worry about the quality and performance. But at this price range u have to compromise with the Sound and Battery. Performance of the laptop is very smooth and fast❤️❤️❤️❤️
MSI Modern 14,"Speke is very poor; please increase quality; others bye; it is ok, very good product.

thank you"
MSI Modern 14,Most beautiful laptop very so much flipkart online products😎😍😘
MSI Modern 14,Value for money laptop best laptop.
MSI Modern 14,"Everything is good except the battery and sound.
Battery draining very fast and sound is very low"
MSI Modern 14,Worst laptop ever. Too much heating issues. After a lot of heating issue laptop shut down immediately.
MSI Modern 14,"Overall best product in this segment I purchased it in 31k with card offers
It's my review after 7 days of usage
Performance - 8/10
display - 9/10
Battery - 5 /10
Design - 10/10
Charging speed - 7/10
Build quality - 8/10

it's a perfect laptop but you have to compromise with battery 🔋"
MSI Modern 14,"Very nice performance
Good desplay
Good sound"
MSI Modern 14,Good feature at the price. Product quality and features are very good
MSI Modern 14,Over all performance is good. But open and close of the system is loose
MSI Modern 14,I liked this product.this is first time I purchased for my AI Project and it worked smoothly.i can test and trained my model easily.i wish I could take Ryzen 7 instead of Ryzen 5 for same model.anyway this will ok for me.
MSI Modern 14,Good and best product MSI
MSI Modern 14,Wow nice 👍
MSI Modern 14,Good Product in this p
MSI Modern 14,"You should definitely go for this laptop if you are buying it for office work/student work and playing games like GTA V and Valorant and such kinds.
The laptop is really fabulous for Office work, Office work can be done flawlessly. But as soon as we hear the name of MSI, our first thought is about gaming, so talking about gaming, GTA V can be played in very high settings, smoothly and it will easily provide you up to 32 FPS and Valorant in medium settings will provide 180+ FPS. All the AAA ti...
READ MORE"
MSI Modern 14,awesome laptop..
MSI Modern 14,The processor is quite faster and the laptop build quality is awesome.
MSI Modern 14,"Pros:
performance is excellent at this price range.
Its really slim and keypads are good as it is specifically designed for productivity.

Cons:
Speaker sound is low.
Web cam picture quality is poor. It looks like 240p."
MSI Modern 14,"All games run very smoothly in this laptop.bgmi,gta5 and free fire run very smooth on 1080 resolutions...battery lasts 5 to 6 hours without gaming and 3 to 3.30 hours while gaming 4k video editing can also be done. I say this laptop is an all rounder laptop under 35000..."
MSI Modern 14,"I have been using this laptop for a few weeks now, so here is my review:

1. This laptop is quite good for business and office use.
2. The display quality is decent.
3. With 16GB of RAM and a 512GB SSD, it is sufficient for business and office tasks.
4. Coding can be done comfortably on this laptop.
5. Light gaming is possible, though more demanding games may struggle.
6. There are some heating issues that I have noticed.
7. The battery lasts approximately 3.5 hours on a full charge.
8. It co...
READ MORE"
MSI Modern 14,Just awesome......as well as🤩🥰
MSI Modern 14,"The only problem is overheating, otherwise this is a very good option at this price."
MSI Modern 14,"Pros:
performance is excellent at this price range.
Its really slim and keypads are good as it is specifically designed for productivity.

Cons:
Speaker sound is low.
Web cam picture quality is poor. It looks like 240p."
MSI Modern 14,"Short term review after using it for a week.

Pros
1. Very Beautiful design, looks really very beautiful. Looks metallic (but it complete plastic body).
2. Really compact sized laptop. Loved the really 14 inch low bezel display, and the FHD 1080p display quality is terrific.
3. Light weighted, loved it.
4. The usage feels really smooth, because of the powerful processor (7th Gen Ryzen 5) and RAM (16 GB).
5. MSI motherboard (MS-14JK) is used, two (2) 8gb DDR4 RAM sticks of Samsung brand is use...
READ MORE"
MSI Modern 14,"I bought the 16gb i3 1215u variant.
The laptop's performance is very bad when the charger is not plughed in. Using multiple apps gets very laggy. But as soon as the charger is plugged in, the performance improves by 2.5X. This is very weird. I tried using the performance mode and disabled all the battery Optimizations, but this does not make any difference.

It's very frustrating when you have plug in the charger every time you want to do some moderate level tasks."
MSI Modern 14,Product was good but MS office software was expired by the time we received the product in our hand.thats disappointing
MSI Modern 14,"after using it for couple of weeks, I am sure it is an capable laptop. l have played Apex legends in this laptop, it runs smoothly ( with moderate heat ). it is absolutely valuable for money.
i issue though sound is not loud enough. if you are using it for entertainment purposes then look for an external speaker."
MSI Modern 14,It is good for day to day task but low battery life 2 3 hours
MSI Modern 14,"Laptop design and build quality is good. The keypad and touch pad are really good but the corner points of the touch pad make a bit of noise while clicking.Hinges are decent and can go upto 180. The display is good but I was expecting a bit better quality in terms of colours. I found the sound quality good enough and if you are looking for more loudness you can use third party pass like fxaudio to boost the audio quality. Charger cable quality is not that good. The laptop gets a bit hot when ...
READ MORE"
MSI Modern 14,"Product is good considering the price. I bought at 36k including 2yrs extended warranty with ADP. It takes 1.30-2 hrs for initial setup. After the restart an error occurred. However I did a reset and now it is working fine.
Cons:
Fan running with humming sound even in low CPU/RAM usage.
The keyboard could be a little broader to utilize the full space. However, you'll soon get used to it.
I'll update after a month."
MSI Modern 14,"Value for money, Exllent performance, good battery but speaker sound is low."
MSI Modern 14,It's amazing performance and display screen brightness is very comfortable to eye. Overall good for everyone except Gaming. Overall very good
MSI Modern 14,Build quality is awesome
MSI Modern 14,Sound is hardly audible. Takes the fun out of the otherwise good laptop. Totally disappointed with the audio system. Very sad.
MSI Modern 14,"I've been using the MSI Modern 14 laptop with a Ryzen 5 Hexa Core 7530U processor for two months, and it has exceeded my expectations. With extended usage of nearly 12 hours each day. It impressively handles both my coding tasks and gaming sessions, including games like Valorant and Asphalt 9, running flawlessly.

Performance (4/5): Powered by the Ryzen 5 Hexa Core 7530U, it handles not only my coding tasks but also gaming seamlessly. For a laptop in this price range, it's a performance power...
READ MORE"
MSI Modern 14,It is good but battery and sound was low
MSI Modern 14,Excellent performance best laptop.
MSI Modern 14,"A very good product for someone who's low on budget and need a decent laptop for day to day tasks. I do some light editing tasks too on photoshop and illustrator, works fine, probably because mine is 16gb ram varient. Battery could've been slightly better, though it works well. Overall, Its a balanced budget laptop, atleast better than other budget laptops of established brands who don't give bigger mousepad and backlit keyboard in this price, MSI modern 14 has it."
MSI Modern 14,Nice product
MSI Modern 14,I've been using it for a couple of weeks. I feel it's worth the money it's paid for.
MSI Modern 14,Good
MSI Modern 14,"Overall more than happy with the product, performance and price"
MSI Modern 14,"Performance 5/5
Design 5/5
Battery 3/5
Display 4/5
Camera 2/5
Overall value for money"
MSI Modern 14,Worst battery
MSI Modern 14,Happy with the product..best for students😊
MSI Modern 14,Value for money but battery and sound quality is not good otherwise it's good
MSI Modern 14,good quality product
MSI Modern 14,"You can't change/Upgrade RAM. It is shouldered to the motherboard.
No slot for adding another NVME/ Hard Disk.
Seriously Disaapointed."
MSI Modern 14,Very low sound. You need external speaker.
MSI Modern 14,Great product for the student and official work not for gamer
MSI Modern 14,"Very good product. I can do all my work like work on Excel, MySQL, phython etc I can do all my work on this and there is no issue while using this laptop. It is a very good product. Battery life of this laptop is decent It can easily run 4 to 5 hours. I really like this laptop."
MSI Modern 14,Good Product in this p
MSI Modern 14,Happy with the product..best for students😊
MSI Modern 14,Overall performance is good but they need to improve sound quality
MSI Modern 14,"Good laptop for multiprocessing tasks, battery is also good but sometimes in between it makes noise when processor load increases."
MSI Modern 14,Only issue is battery otherwise it's good in this price range😊
MSI Modern 14,Hang iss
MSI Modern 14,Worst experience
MSI Modern 14,It's amazing performance and display screen brightness is very comfortable to eye. Overall good for everyone except Gaming. Overall very good
MSI Modern 14,In this Price range ryzen 5 with 7 gen or 6 core is best.. But usb port so tight when i put pendrive.. Or camera quality so cheap... 2 point cut for this reason 🙏🙏.. I suggest go for upper model..
MSI Modern 14,"Everything is good, except battery performance"
MSI Modern 14,Nice product..... Value for money ......
MSI Modern 14,Product was good but MS office software was expired by the time we received the product in our hand.thats disappointing
MSI Modern 14,Everything is fine. There's a bit of a heating issue. Try to give it proper air flow for long tun
MSI Modern 14,Good product
MSI Modern 14,The performance of this laptop is good at this price so it can be a value for money laptop and overall it's good but the speaker sound is not so good but it's normal so if you wanna to buy a good laptop then just go for it..
MSI Modern 14,"Good laptop in this price range.
Cons: low sound , heating much
These cons are Ok , we are not spending too much"
MSI Modern 14,"Please do not buy it, bad performance battery backup also poor ."
MSI Modern 14,superb product and quick delivery by Flipkart
